,pn,Hospital name,Street address,City,State,Zip code,"Hospital system or, if independent, IPPS/CAH",Is_hospital_a_critical_access_hospital,"Hospital Compare 5-star rating (October 2018, NA=Not Available)",Number of outpatient services,Total private allowed amount for outpatient services ($ millions),Simulated Medicare allowed amount for outpatient services ($ millions),Relative price for outpatient services,Standardized price per outpatient service,Number of inpatient stays,Total private allowed amount for inpatient services ($ millions),Simulated Medicare allowed amount for inpatient services ($ millions),Relative price for inpatient services,Standardized price per inpatient stay,Total private allowed amount for inpatient and outpatient services ($ millions),Simulated Medicare allowed amount for inpatient and outpatient services ($ millions),Relative price for professional inpatient and outpatient services,Relative price for inpatient facility services,Relative_price_for_outpatient_facility_services,Relative price for inpatient and outpatient services,Total private allowed amount for facility inpatient and outpatient services ($ millions),Simulated Medicare allowed amount for facility inpatient and outpatient services ($ millions),Total private allowed amount for professional inpatient and outpatient services ($ millions),Simulated Medicare allowed amount for professional inpatient and outpatient services ($ millions),ZTCA,year,ccr_wtd,ccr_min,ccr_max,beds_adultped_wtd,beds_adultped_min,beds_adultped_max,beds_totadultped_wtd,beds_totadultped_min,beds_totadultped_max,icu_beds_wtd,icu_beds_min,icu_beds_max,ccu_beds_wtd,ccu_beds_min,ccu_beds_max,bicu_beds_wtd,bicu_beds_min,bicu_beds_max,sicu_beds_wtd,sicu_beds_min,sicu_beds_max,othspec_beds_wtd,othspec_beds_min,othspec_beds_max,beds_total_wtd,beds_total_min,beds_total_max,availbeddays_adultped,ipbeddays_adultped,ipdischarges_adultped,income,totcost,margin,uccare_chg_harmonized,uccare_cost_harmonized,netpatrev,othinc,opexp,othexp,donations,invinc,iphosprev,ipgenrev,ipicrev,iprcrev,ipancrev,ipoprev,iptotrev,opancrev,opoprev,optotrev,tottotrev,totinitchcare,ppaychcare,nonmcbaddebt,costuccare_v2010,chguccare,nreports,nfmt96,nfmt10,nno_uncomp,frac_year_covered,covg_begin_dt,covg_end_dt,flag_short,flag_long,Median_Household_Income,Mean_Household_Income,number_of_hospitals_in_the_zcta,number_of_hospitals_in_25_miles
863,140191,Ingalls Memorial Hospital,1 Ingalls Drive,Harvey,IL,60426,"The University of
Chicago Medicin",0,3.0,244.0,0.28,0.11,270% ,$281.08,,,,,,,,,,303%,,,,,,60426,2018.0,0.22321170399999998,0.20833400000000002,0.23833600000000002,243.0,243.0,243.0,243.0,243.0,243.0,25.0,25.0,25.0,,,,,,,,,,,,,268.0,268.0,268.0,88694.99736000001,51838.47249,12250.8106,317437809.4,325855665.8,-0.026518128999999998,48740220.54,10807029.9,297662126.6,19775680.28,325855670.2,-2.016438246,929789.5205,4045703.165,105864011.5,123763796.9,12848270.18,136612067.1,361623776.6,0.0,498235843.8,852674336.3,0.0,872703329.8,1370939174.0,25250842.31,0.0,23489378.74,14597909.53,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,33182,46398,1,1
864,140200,Elmhurst Memorial Hospital,"155 East Brush Hill
Road",Elmhurst,IL,60126,"Edward Elmhurst
Healthcare",0,4.0,325.0,0.72,0.23,310% ,$316.85,24.0,0.54,0.22,248% ,"$18,661",1.25,0.45,120% ,286%,370%,280% ,1.13,0.35,0.12,0.1,60126,2018.0,0.160862375,0.158072,0.163699,247.0,247.0,247.0,247.0,247.0,247.0,35.0,35.0,35.0,,,,,,,,,,,,,282.0,282.0,282.0,90154.99731,55134.52168,17512.59948,490876595.3,468425242.5,0.045737267000000005,58956819.88,9484545.246,467895853.5,22980744.22,468425250.5,-2.016438246,756088.204,464324.1103,186293870.0,186293870.0,43413041.55,229706911.6,937017606.9,0.0,1190873967.0,0.0,1390335072.0,1409400981.0,2600274948.0,34274565.67,0.0,24682254.22,14179697.7,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,117258,160941,1,1
865,140202,Condell Medical Center,801 S Milwaukee Ave,Libertyville,IL,60048,"Advocate Aurora
Health",0,4.0,154.0,0.42,0.14,309% ,$325.71,18.0,0.42,0.23,184% ,"$13,379",0.84,0.37,196% ,187% ,343%,231% ,0.72,0.3,0.12,0.06,60048,2018.0,0.197984,0.197984,0.197984,256.0,256.0,256.0,256.0,256.0,256.0,17.0,17.0,17.0,,,,,,,,,,,,,273.0,273.0,273.0,93440.0,62410.0,15638.0,358748992.0,313746016.0,0.12544419,58331140.0,11548632.0,355044083.0,3704908.0,312224725.0,1521278.0,3333.0,0.0,220350309.0,220350309.0,28484724.0,248835033.0,560406474.0,43108.0,819399242.0,667659692.0,12906441.0,699488463.0,1518887705.0,37633793.0,0.0,20697347.0,15084154.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,140590,187118,1,1
866,140206,Norwegian American Hospital,1044 N Francisco Ave,Chicago,IL,60622,Independent (IPPS),0,1.0,43.0,0.03,0.02,147% ,$146.17,,,,,,,,,,151%,,,,,,60622,2018.0,0.325874,0.325874,0.325874,161.0,161.0,161.0,161.0,161.0,161.0,12.0,12.0,12.0,,,,,,,,,,,,,173.0,173.0,173.0,43952.99906,19885.61875,4204.19991,86871350.58,87670120.14,-0.009194856,13193015.67,4299260.752,55460124.58,31411225.25,85607977.66,2062142.479,0.0,90698.82546000001,35886389.25,39727028.71,6346224.431,46073253.14,80372565.52,0.0,126445818.7,0.0,102366001.5,102366001.5,228811820.2,10733126.41,0.0,2459889.26,4997481.049,,1.0,0.0,1.0,0.0,0.747945205,1-Jan-18,30-Sep-18,1.0,0.0,101161,136961,2,2
867,140208,Advocate Christ Hospital,4440 W 95th Street,Oak Lawn,IL,60453,"Advocate Aurora
Health",0,2.0,232.0,0.67,0.35,192% ,$184.73,54.0,1.26,0.67,189% ,"$18,013",1.93,1.02,122% ,197%,210%,190% ,1.76,0.87,0.18,0.15,60453,2018.0,0.258911,0.258911,0.258911,524.0,524.0,524.0,524.0,524.0,524.0,182.0,182.0,182.0,,,,,,,,,,,,,706.0,706.0,706.0,191199.0,169229.0,42133.0,1193658880.0,1141857792.0,0.043396894000000005,84367736.0,21843734.0,1181676594.0,11982300.0,1145909463.0,-4051726.0,0.0,0.0,521578840.0,569962885.0,236803885.0,806766770.0,1671242698.0,85798480.0,2563892794.0,935200376.0,153291991.0,1117178048.0,3681070842.0,53360548.0,0.0,31007189.0,29770169.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,64509,82249,1,1
868,140209,Methodist Medical Ctr Of Illinois,221 N E Glen Oak Ave,Peoria,IL,61636,Unitypoint Health,0,4.0,64.0,0.24,0.05,498% ,$460.72,15.0,0.37,0.16,232% ,"$18,769",0.61,0.21,153% ,247%,605%,293% ,0.55,0.17,0.06,0.04,61636,2018.0,0.225242,0.225242,0.225242,174.0,174.0,174.0,174.0,174.0,174.0,12.0,12.0,12.0,,,,,,,12.0,12.0,12.0,,,,198.0,198.0,198.0,63510.0,40784.0,12396.0,427405120.0,428830560.0,-0.003335103,18876398.0,4251757.5,393686825.0,33718293.0,364301768.0,64528778.0,15624.0,-12911102.0,94345111.0,140785134.0,26107348.0,166892482.0,460663374.0,0.0,627555856.0,0.0,695514077.0,817137693.0,1444693549.0,9306146.0,155795.0,9726047.0,7487457.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,,,1,1
869,140210,Harrisburg Medical Center  Inc.,"100 Doctor Warren
Tuttle Dr",Harrisburg,IL,62946,Independent (IPPS),0,2.0,233.0,0.6,0.16,363% ,$323.96,12.0,0.11,0.07,150% ,"$8,952",0.71,0.24,178% ,150% ,406%,296% ,0.65,0.21,0.06,0.03,62946,2018.0,0.33988413700000003,0.334102,0.345572,39.00821918,38.0,40.0,39.00821918,38.0,40.0,,,,,,,,,,,,,,,,39.00821918,38.0,40.0,14237.999569999998,5085.068352,1673.452008,60457755.03,64735937.22,-0.070763163,4378962.741,1488970.26,58962283.27,1495472.254,63638278.88,1097658.837,18962.93055,221618.7649,5557714.647999999,17451407.1,0.0,17451407.1,21179676.83,2698713.1339999996,43728967.08,83832417.09,14393195.99,121717209.0,165446176.1,2577732.534,23860.21011,1825090.417,2990472.83,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,43407,56248,1,1
870,140211,Delnor-Community Hospital,300 Randall Rd,Geneva,IL,60134,"Northwestern
Medicine",0,5.0,249.0,0.81,0.26,314% ,$317.16,13.0,0.26,0.08,327% ,"$24,598",1.06,0.34,184% ,354%,355%,317% ,0.93,0.26,0.14,0.07,60134,2018.0,0.187102,0.187102,0.187102,124.0,124.0,124.0,124.0,124.0,124.0,20.0,20.0,20.0,,,,,,,,,,,,,144.0,144.0,144.0,30131.99998,16129.873959999999,5184.887667,238655218.4,226116663.4,0.052538365,10071194.91,1884340.669,235682687.3,2972535.113,226116660.8,0.0,0.0,0.0,64633560.71,64633560.71,16936044.77,81569605.48,239470139.9,0.0,321039745.4,0.0,725887855.9,725887855.9,1046927601.0,5117450.84,0.0,4953744.07,2306177.185,,1.0,0.0,1.0,0.0,0.665753425,1-Jan-18,31-Aug-18,1.0,0.0,124103,152537,1,1
871,140213,Silver Cross Hospital,1900 Silver Cross Blvd,New Lenox,IL,60451,Silver Cross Hospital,0,4.0,203.0,0.43,0.19,223% ,$235.53,26.0,0.3,0.19,154% ,"$11,070",0.73,0.39,119% ,159%,262%,189% ,0.64,0.31,0.09,0.08,60451,2018.0,0.26698,0.26698,0.26698,229.0,229.0,229.0,229.0,229.0,229.0,28.0,28.0,28.0,,,,,,,,,,,,,257.0,257.0,257.0,62516.998660000005,41783.210060000005,11853.43536,326253093.3,306464713.4,0.060653463,26641670.03,7112792.708,313011352.7,13241751.78,277082035.2,29382683.46,0.0,0.0,46931458.17,64296838.21,14774549.51,79071387.72,302581911.5,23727911.92,412420715.7,451675625.0,65948400.66,521829517.2,934250232.9,16919306.28,0.0,9722363.751,10954693.95,,1.0,0.0,1.0,0.0,0.747945205,1-Jan-18,30-Sep-18,1.0,0.0,109461,125365,1,1
872,140217,"Presence Saint Joseph
Hospital Elgin",77 N Airlite Street,Elgin,IL,60123,Ascension Health,0,4.0,36.0,0.18,0.05,369% ,$449.67,,,,,,,,,,461%,,,,,,60123,2018.0,0.15941760300000002,0.148751,0.170261,129.0,129.0,129.0,129.0,129.0,129.0,15.0,15.0,15.0,,,,,,,,,,,,,144.0,144.0,144.0,47084.9987,24670.6925,5855.210803,142707812.6,139463329.1,0.022735149,29471501.12,4662361.893999999,139543680.7,3164129.41,139463327.6,0.0,100283.0247,180966.6795,96014303.43,134070228.7,21665646.49,155735875.2,338441089.1,0.0,494176964.3,326610634.3,50954721.26,377565355.6,871742319.9,24511413.38,0.0,4960087.2360000005,6353359.948,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,66095,83904,2,2
873,140223,"Advocate Lutheran General
Hospital",1775 Dempster St,Park Ridge,IL,60068,"Advocate Aurora
Health",0,5.0,249.0,0.76,0.28,273% ,$283.07,37.0,1.09,0.52,211% ,"$22,127",1.85,0.79,175% ,219%,297%,233% ,1.63,0.67,0.22,0.12,60068,2018.0,0.243774,0.243774,0.243774,415.0,415.0,415.0,415.0,415.0,415.0,33.0,33.0,33.0,86.0,86.0,86.0,,,,,,,,,,534.0,534.0,534.0,152373.0,109666.0,27333.0,874961088.0,755329792.0,0.13672756,75022808.0,18288610.0,863311145.0,11649924.0,755329792.0,0.0,9467.0,0.0,341358021.0,397723935.0,192100671.0,589824606.0,891404210.0,47567732.0,1541571388.0,832093834.0,98858878.0,961944297.0,2503515685.0,52945613.0,0.0,22077197.0,24231324.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,111740,148482,1,1
874,140224,"Presence Saint Joseph
Hosp-Chicago","2900 North Lake Shore
Drive",Chicago,IL,60657,Ascension Health,0,4.0,103.0,0.3,0.13,228% ,$245.71,24.0,0.4,0.22,186% ,"$18,499",0.7,0.35,133% ,195%,252% ,202% ,0.63,0.29,0.07,0.05,60657,2018.0,0.206927838,0.19997,0.21400100000000002,258.0,258.0,258.0,258.0,258.0,258.0,19.0,19.0,19.0,,,,,,,,,,,,,277.0,277.0,277.0,92909.21939,42648.86195,10766.53397,208333009.9,216445844.8,-0.038941666,14842618.26,3090072.473,202234910.4,6098098.989,216445847.3,0.0,2895.449248,0.0,155042428.7,165300099.6,15824316.25,181124415.9,317086338.9,0.0,498389304.8,346829769.7,45492649.55,408738494.5,907127799.3,10432239.78,0.0,4410378.482,5483531.779,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,95173,143290,2,2
875,140228,Swedishamerican Hospital,1401 East State Street,Rockford,IL,61104,UW Health,0,2.0,3681.0,11.16,2.86,391% ,$391.86,330.0,8.23,2.7,305% ,"$26,652",19.39,5.56,176% ,339% ,452%,349% ,17.29,4.36,2.1,1.19,61104,2018.0,0.144744814,0.139956,0.14961300000000002,266.4712329,263.0,270.0,266.4712329,263.0,270.0,30.0,30.0,30.0,,,,,,,,,,,,,296.4712329,293.0,300.0,97261.99712999999,44398.15758,13665.14206,603850818.3,571592641.1,0.053420771,62192084.43,8966537.257000001,574695989.1,29154844.78,520175878.5,51416759.38,203384.1392,9969271.027,139070905.0,154073103.7,48247993.47,202321097.2,737891218.4,0.0,940576369.0,1411306439.0,0.0,1624025307.0,2564601676.0,16001348.75,3479.662998,46194214.83,14455657.33,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,27586,38350,1,1
876,140231,Edward Hospital,801 South Washington,Naperville,IL,60540,"Edward Elmhurst
Healthcare",0,5.0,864.0,2.31,0.73,318% ,$311.89,66.0,0.99,0.56,175% ,"$13,561",3.3,1.29,153% ,187%,357% ,256% ,2.88,1.02,0.41,0.27,60540,2018.0,0.16469442199999998,0.160884,0.168568,229.0,229.0,229.0,229.0,229.0,229.0,25.0,25.0,25.0,22.0,22.0,22.0,,,,,,,22.0,22.0,22.0,298.0,298.0,298.0,83584.99751,67991.14044,22355.4514,691171856.9,641570234.5,0.07176452900000001,75747613.41,12481050.3,664538820.8,26633025.21,641570210.5,-1.504109532,1597556.237,773241.0104,122055303.2,122055303.2,76631333.13,198686636.4,983430758.6,0.0,1190900213.0,0.0,2177526662.0,2228767354.0,3419667567.0,38401129.53,0.0,37346484.88,17947805.34,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,128247,157339,1,1
877,140233,Saint Anthony Medical Center,5666 East State Street,Rockford,IL,61108,"OSF Healthcare
System",0,2.0,2386.0,6.31,2.09,302% ,$288.99,197.0,6.36,2.16,294% ,"$25,339",12.67,4.25,219% ,321% ,318%,298% ,10.66,3.33,2.01,0.92,61108,2018.0,0.211466,0.211466,0.211466,210.0,210.0,210.0,210.0,210.0,210.0,38.0,38.0,38.0,,,,,,,,,,,,,248.0,248.0,248.0,57329.998770000006,31590.96097,8827.997071,285398388.4,265979242.1,0.06804224099999999,26713831.78,5649066.964,273535370.3,11863016.54,265901712.3,77520.03122,1947982.1090000002,497233.214,82298952.21,82298952.21,43521694.97,125820647.2,401641279.5,3412794.617,533090203.0,524580616.7,17099925.32,565693113.7,1098783317.0,18381938.52,132860.4958,8464752.255,8072480.432999999,,1.0,0.0,1.0,0.0,0.747945205,1-Jan-18,30-Sep-18,1.0,0.0,53829,66426,1,1
878,140234,"Illinois Valley Community
Hospital",925 West St,Peru,IL,61354,"OSF Healthcare
System",0,3.0,23.0,0.08,0.02,346% ,$320.81,,,,,,,,,,350%,,,,,,61354,2018.0,0.274756041,0.274015,0.275485,46.98356164,45.0,49.0,46.98356164,45.0,49.0,4.0,4.0,4.0,,,,,,,,,,,,,50.98356164,49.0,53.0,17148.999509999998,5820.353246,2226.002675,84324559.5,87925656.59,-0.042705201,4132225.18,1135373.531,81540903.24,2783656.77,87925656.07,0.0,0.0,747426.0024,14464331.87,14839323.21,3295943.349,18135266.55,38725345.15,4050653.249,60918445.06,148988861.7,31930570.45,197154591.5,258073036.6,1037886.969,20086.9994,3114425.211,1394785.197,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,53773,71559,1,1
879,140239,Rockford Memorial Hospital,"2400 North Rockton
Avenue",Rockford,IL,61103,Mercy Health,0,3.0,2489.0,9.24,2.8,331% ,$312.82,392.0,11.66,4.28,273% ,"$27,899",20.91,7.07,184% ,296%,367%,296% ,18.29,5.66,2.61,1.42,61103,2018.0,0.202452307,0.199352,0.205604,204.430137,196.0,213.0,204.430137,196.0,213.0,21.50411,21.0,22.0,,,,,,,59.504107999999995,59.0,60.0,,,,285.4383562,278.0,293.0,77846.1101,39362.45082,12319.06812,425488804.1,363953034.6,0.14462371,11929330.65,2410408.151,389900938.5,35587861.1,363953030.7,0.0,0.0,0.0,70743390.86,75741459.77,121610102.4,197351562.2,479483617.9,0.0,676835180.1,0.0,587778606.8,587778606.8,1264613787.0,4969595.438,123848.7368,7083583.949,4530901.864,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,39116,57795,1,1
880,140242,Central Dupage Hospital,25 North Winfield Road,Winfield,IL,60190,"Northwestern
Medicine",0,5.0,461.0,1.27,0.37,346% ,$364.07,34.0,1.09,0.36,304% ,"$23,309",2.36,0.73,194% ,320%,408%,325% ,2.06,0.57,0.31,0.16,60190,2018.0,0.176518,0.176518,0.176518,272.0,272.0,272.0,272.0,272.0,272.0,36.0,36.0,36.0,16.0,16.0,16.0,,,,,,,23.0,23.0,23.0,347.0,347.0,347.0,66095.99995,39635.630110000006,12327.756159999999,722646986.2,620888375.5,0.14081372,91569281.16,16163626.33,706973367.0,15673651.11,620888388.1,0.0,0.0,0.0,160897348.9,189385523.8,68207749.17,257593272.9,889638145.9,0.0,1147231419.0,0.0,1868392056.0,1868392056.0,3015623475.0,70042903.81,0.0,21526381.34,29280760.99,,1.0,0.0,1.0,0.0,0.665753425,1-Jan-18,31-Aug-18,1.0,0.0,115870,132845,1,1
881,140250,South Suburban Hospital,17800 S Kedzie Ave,Hazel Crest,IL,60429,"Advocate Aurora
Health",0,3.0,99.0,0.19,0.08,236% ,$236.33,11.0,0.16,0.09,180% ,"$13,117",0.35,0.17,143% ,186%,259%,207% ,0.31,0.14,0.04,0.03,60429,2018.0,0.222412,0.222412,0.222412,213.0,213.0,213.0,213.0,213.0,213.0,20.0,20.0,20.0,,,,,,,,,,,,,233.0,233.0,233.0,77745.0,32136.0,9628.0,226634224.0,222919840.0,0.016389335,25507592.0,5673194.5,223593784.0,3040434.0,218900482.0,4019355.0,665.0,0.0,85607642.0,85607642.0,24668605.0,110276247.0,245355401.0,41117766.0,396749414.0,343204338.0,121480843.0,464685181.0,861434595.0,12732702.0,0.0,12774889.0,7829231.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,54717,72946,1,1
882,140251,"Community First Medical
Center",5645 W Addison Street,Chicago,IL,60634,Independent (IPPS),0,1.0,34.0,0.06,0.03,206% ,$198.65,,,,,,,,,,228%,,,,,,60634,2018.0,0.159503,0.159503,0.159503,193.0,193.0,193.0,193.0,193.0,193.0,,,,,,,,,,20.0,20.0,20.0,,,,213.0,213.0,213.0,70445.0,24778.0,5656.0,120022616.0,120907688.0,-0.00737421,36272448.0,5785564.5,113228800.0,6793814.0,120907687.0,0.0,0.0,0.0,67146693.0,82110897.0,22165544.0,104276441.0,238468800.0,25529593.0,368274834.0,143675110.0,89219893.0,265558854.0,633833688.0,26338426.0,0.0,9934024.0,6582147.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,70083,85959,1,1
883,140252,Northwest Community Hospital,800 W Central Road,"Arlington
Heights",IL,60005,"Northwest Community
Healthcare",0,3.0,387.0,0.63,0.32,199% ,$199.30,39.0,0.57,0.35,164% ,"$12,628",1.2,0.66,118% ,182%,218%,181% ,1.02,0.51,0.18,0.15,60005,2018.0,0.245747,0.245747,0.245747,328.0,328.0,328.0,328.0,328.0,328.0,60.0,60.0,60.0,,,,,,,,,,8.0,8.0,8.0,396.0,396.0,396.0,93911.99799,50858.02905,14607.36955,356437097.6,349814850.7,0.018579006000000002,32815018.15,8064192.4520000005,358936327.2,-2499222.949,349814861.2,-2.991780758,1056236.229,236812.91,123066069.8,152468632.9,41303936.51,193772569.4,424285157.8,0.0,622618735.9,708323295.7,0.0,725914027.1,1348532763.0,19899341.3,0.0,12915676.84,10810772.09,,1.0,0.0,1.0,0.0,0.747945205,1-Jan-18,30-Sep-18,1.0,0.0,84383,113159,1,1
884,140258,"Alexian Brothers Medical
Center",800 W Biesterfield Rd,"Elk Grove
Village",IL,60007,Ascension Health,0,4.0,163.0,0.36,0.13,279% ,$279.42,11.0,0.27,0.13,209% ,"$17,200",0.63,0.26,114% ,249%,320%,244% ,0.56,0.2,0.07,0.06,60007,2018.0,0.197496447,0.191879,0.203207,221.0,221.0,221.0,221.0,221.0,221.0,36.0,36.0,36.0,,,,,,,,,,,,,257.0,257.0,257.0,80664.9976,58330.9215,15324.63515,492598387.3,469731181.2,0.046421602,46890099.56,9195402.315,474776199.3,17822172.99,469704465.5,26715.741130000002,21472.08657,355573.2241,169375887.0,232444716.7,46074005.64,278518722.3,836293180.3,0.0,1114813771.0,0.0,1080943434.0,1101247202.0,2216060974.0,35752042.97,0.0,11138056.58,11169467.86,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,82234,100953,1,1
885,140275,Genesis Medical Center - Silvis,801 Illini Drive,Silvis,IL,61282,"Genesis Health
System",0,2.0,38.0,0.08,0.03,306% ,$279.59,,,,,,,,,,339%,,,,,,61282,2018.0,0.288675058,0.28089899999999995,0.29658,138.0,138.0,138.0,138.0,138.0,138.0,7.0,7.0,7.0,,,,,,,,,,,,,145.0,145.0,145.0,50369.9985,8683.218931,3512.372503,99903760.81,93094049.11,0.068162717,10719773.23,3078002.5110000004,104362817.4,-4459054.607,93058335.89,35715.71116,0.0,0.0,10815706.29,18899673.13,2787608.437,21687281.56,64522463.73,0.0,87353792.43,174021285.1,0.0,185176670.4,272530462.8,4024963.9839999997,0.0,6694809.246,3211541.475,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,53056,60115,1,1
886,140276,"Loyola University Medical
Center",2160 S 1st Avenue,Maywood,IL,60153,Trinity Health,0,2.0,460.0,0.93,0.37,250% ,$238.56,15.0,1.04,0.37,280% ,"$35,455",1.97,0.74,165% ,288%,276%,265% ,1.78,0.63,0.18,0.11,60153,2018.0,0.242545808,0.24122,0.24385,353.92602739999995,345.0,363.0,353.92602739999995,345.0,363.0,75.008217,74.0,76.0,,,,10.0,10.0,10.0,,,,84.0,84.0,84.0,522.9342466,515.0,531.0,129081.936,92892.63006,22713.3774,1310196456.0,1296404719.0,0.010526464,55623486.02,13501098.68,1164834256.0,145362193.3,1296404672.0,0.0,0.0,7922428.307999999,268872003.2,268872003.2,204129804.5,473001807.7,1147325402.0,0.0,1620327209.0,811703272.0,540647799.5,2197047711.0,3817374920.0,35706327.56,0.0,19917158.95,16234563.87,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,50176,62242,1,1
887,140280,Trinity Rock Island,2701 17th St,Rock Island,IL,61201,Unitypoint Health,0,3.0,108.0,0.19,0.1,179% ,$157.98,,,,,,,,,,177% ,,,,,,61201,2018.0,0.263991,0.263991,0.263991,237.0,237.0,237.0,237.0,237.0,237.0,29.0,29.0,29.0,31.0,31.0,31.0,,,,,,,,,,297.0,297.0,297.0,86505.0,36513.0,12672.0,336262240.0,307965760.0,0.08415003900000001,17908440.0,4727667.0,326545443.0,9716786.0,307965752.0,0.0,0.0,0.0,44304128.0,50863106.0,25873834.0,76736940.0,306558741.0,0.0,383295681.0,543798311.0,15637497.0,598045990.0,981341671.0,7423209.0,0.0,10485231.0,7571775.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,48473,61523,1,1
888,140281,"Northwestern Memorial
Hospital",251 E Huron St,Chicago,IL,60611,"Northwestern
Medicine",0,3.0,2143.0,7.0,2.24,313% ,$302.72,255.0,5.84,3.05,192% ,"$19,267",12.85,5.29,175% ,199% ,343%,243% ,11.32,4.42,1.53,0.87,60611,2018.0,0.194483,0.194483,0.194483,691.0,691.0,691.0,691.0,691.0,691.0,106.0,106.0,106.0,,,,,,,,,,86.0,86.0,86.0,883.0,883.0,883.0,165444.3862,126800.7287,30295.775319999997,1394093294.0,1270179475.0,0.08888488300000001,110212635.3,21434484.07,1162384019.0,231709237.8,1270179459.0,0.0,0.0,2974776.039,408767637.2,424386754.5,97404844.27,521791598.8,1725923402.0,0.0,2247715001.0,0.0,2244466425.0,2244466425.0,4492181426.0,78077483.77,0.0,32135154.83,30898186.3,,1.0,0.0,1.0,0.0,0.665753425,1-Jan-18,31-Aug-18,1.0,0.0,106906,174238,1,1
889,140286,"Kishwaukee Community
Hospital",1 Kish Hospital Drive,Dekalb,IL,60115,"Northwestern
Medicine",0,3.0,149.0,0.57,0.11,528% ,$517.85,14.0,0.44,0.11,406% ,"$32,063",1.01,0.22,219% ,476%,602%,466% ,0.9,0.17,0.11,0.05,60115,2018.0,0.22173400000000001,0.22173400000000001,0.22173400000000001,86.0,86.0,86.0,86.0,86.0,86.0,12.0,12.0,12.0,,,,,,,,,,,,,98.0,98.0,98.0,20897.99998,11564.80273,3366.0493130000004,145816595.8,125911335.4,0.13650888,7527840.405,1669178.15,143181585.0,2635013.4390000002,125643571.3,267766.0272,0.0,1191060.837,31337969.7,31337969.7,6774449.864,38112419.56,146001096.7,7961994.191000001,195574484.1,242449432.4,32510061.89,285291985.4,480866469.5,3067677.935,0.0,4460162.471,2071296.7140000002,,1.0,0.0,1.0,0.0,0.665753425,1-Jan-18,31-Aug-18,1.0,0.0,46127,63928,1,1
890,140288,"Advocate Good Samaritan
Hospital",3815 Highland Avenue,Downers Grove,IL,60515,"Advocate Aurora
Health",0,4.0,170.0,0.54,0.19,283% ,$273.07,33.0,0.65,0.27,236% ,"$18,520",1.18,0.46,150% ,253%,313%,255% ,1.07,0.39,0.11,0.08,60515,2018.0,0.23436300000000002,0.23436300000000002,0.23436300000000002,188.0,188.0,188.0,188.0,188.0,188.0,55.0,55.0,55.0,,,,,,,,,,,,,243.0,243.0,243.0,68620.0,60198.0,16279.0,401909248.0,355562816.0,0.11531566,36676884.0,8595705.0,395913471.0,5995780.0,355562801.0,0.0,0.0,0.0,156651337.0,156651337.0,44464560.0,201115897.0,551972565.0,47853817.0,800942279.0,414934887.0,103518971.0,518453858.0,1319396137.0,22152124.0,0.0,14524759.0,10776451.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,98115,126679,1,1
891,140289,Anderson Hospital,6800 State Route 162,Maryville,IL,62062,"Community Memorial
Hospital Assoc",0,3.0,56.0,0.08,0.04,232% ,$214.95,,,,,,,,,,262%,,,,,,62062,2018.0,0.212763,0.212763,0.212763,106.0,106.0,106.0,106.0,106.0,106.0,24.0,24.0,24.0,,,,,,,,,,,,,130.0,130.0,130.0,38690.0,21740.0,6932.0,149840448.0,140411744.0,0.062924959,17206704.0,3660950.0,152491509.0,-2651066.0,140210104.0,201635.0,0.0,-4955210.0,33329820.0,40133587.0,5508200.0,45641787.0,131976553.0,17355668.0,194974008.0,303641631.0,85175660.0,390122553.0,585096561.0,9827986.0,28678.0,7407396.0,7081252.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,79722,99532,1,1
